EmployerId,Offered,Status
810755,ProductX,Lost
480011221,ProductX,Lost
777921,ProductX,Lost
700428,ProductX,Lost
551049,ProductX,Lost
687409375,ProductX,Sold
491837109,ProductX,Lost
502694,ProductX,Lost
698166458,ProductX,Lost
123007204,ProductX,Lost
614261696,ProductX,Sold
682109224,ProductX,Lost
499541,ProductX,Lost
226976240,ProductX,Sold
602851421,ProductX,Lost
783469,ProductX,Lost
598879565,ProductX,Lost
412265568,ProductX,Lost
632349,ProductX,Lost
802677,ProductX,Lost
654562395,ProductX,Lost
342490866,ProductX,Lost
653880311,ProductX,Sold
639067,ProductX,Lost
577648952,ProductX,Sold
614333721,ProductX,Lost
785542,ProductX,Lost
692097208,ProductX,Sold
769729,ProductX,Lost
610587607,ProductX,Lost
552084,ProductX,Lost
560498840,ProductX,Lost
205444350,ProductX,Lost
75520876,ProductX,Lost
312205234,ProductX,Lost
621423093,ProductX,Sold
428915346,ProductX,Lost
193271209,ProductX,Sold
57234008,ProductX,Lost
704929,ProductX,Lost
650278292,ProductX,Sold
753860,ProductX,Lost
729136,ProductX,Lost
272078332,ProductX,Sold
541501,ProductX,Lost
689305377,ProductX,Sold
301844333,ProductX,Lost
650278066,ProductX,Sold
573268,ProductX,Sold
403772313,ProductX,Lost
465117,ProductX,Sold
168007991,ProductX,Lost
96385757,ProductX,Lost
130705001,ProductX,Lost
387352581,ProductX,Sold
575245926,ProductX,Sold
394119125,ProductX,Lost
686697793,ProductX,Sold
667048,ProductX,Lost
780850,ProductX,Sold
512324474,ProductX,Lost
687237766,ProductX,Lost
333115599,ProductX,Lost
395379321,ProductX,Lost
674882614,ProductX,Lost
561876329,ProductX,Lost
615667706,ProductX,Lost
675253967,ProductX,Lost
273630098,ProductX,Lost
546357936,ProductX,Lost
450851122,ProductX,Lost
664891,ProductX,Lost
6908097,ProductX,Lost
483604390,ProductX,Sold
537918,ProductX,Lost
604792,ProductX,Lost
666654055,ProductX,Lost
727646,ProductX,Lost
95596965,ProductX,Lost
518297,ProductX,Lost
509722171,ProductX,Sold
613114,ProductX,Sold
636444851,ProductX,Lost
621547921,ProductX,Lost
555745401,ProductX,Sold
686977,ProductX,Lost
459094738,ProductX,Sold
243599242,ProductX,Lost
630446941,ProductX,Lost
566675,ProductX,Lost
806439,ProductX,Lost
616007358,ProductX,Lost
225710547,ProductX,Lost
730954,ProductX,Lost
725556,ProductX,Lost
454445,ProductX,Lost
636051910,ProductX,Lost
671272031,ProductX,Lost
551537367,ProductX,Lost
685689333,ProductX,Lost
387577427,ProductX,Lost
484343,ProductX,Lost
557048528,ProductX,Lost
768487,ProductX,Lost
619772412,ProductX,Lost
477255,ProductX,Lost
341724345,ProductX,Lost
660174745,ProductX,Lost
448214,ProductX,Lost
695924574,ProductX,Lost
841102,ProductX,Lost
584920311,ProductX,Lost
562627769,ProductX,Lost
642668,ProductX,Lost
499501,ProductX,Lost
289421079,ProductX,Lost
205509504,ProductX,Lost
478799914,ProductX,Sold
607773513,ProductX,Sold
571771237,ProductX,Lost
812288,ProductX,Sold
215716212,ProductX,Lost
455562126,ProductX,Lost
637940454,ProductX,Lost
425559909,ProductX,Lost
638063206,ProductX,Lost
549073,ProductX,Lost
459852055,ProductX,Lost
240161017,ProductX,Lost
628429602,ProductX,Sold
666818,ProductX,Lost
664675266,ProductX,Sold
605704561,ProductX,Lost
711563781,ProductX,Sold
283180360,ProductX,Lost
656691344,ProductX,Sold
75288581,ProductX,Lost
654170,ProductX,Lost
725059,ProductX,Lost
499742318,ProductX,Lost
666663226,ProductX,Lost
289448270,ProductX,Lost
421636839,ProductX,Lost
396754904,ProductX,Lost
818782,ProductX,Lost
200113749,ProductX,Lost
618797531,ProductX,Lost
275378262,ProductX,Lost
254592816,ProductX,Lost
612012724,ProductX,Lost
183507419,ProductX,Lost
546537,ProductX,Lost
555131,ProductX,Lost
476835681,ProductX,Sold
664723,ProductX,Lost
625385762,ProductX,Lost
392444528,ProductX,Lost
653978023,ProductX,Lost
630841928,ProductX,Sold
557991,ProductX,Lost
626015264,ProductX,Sold
635024099,ProductX,Lost
150729134,ProductX,Lost
696829,ProductX,Lost
609325,ProductX,Lost
621432119,ProductX,Lost
516971871,ProductX,Lost
508534928,ProductX,Lost
668874855,ProductX,Lost
660462,ProductX,Lost
641233,ProductX,Lost
421757979,ProductX,Lost
621518814,ProductX,Lost
792432,ProductX,Lost
302828458,ProductX,Lost
448181,ProductX,Lost
624602696,ProductX,Sold
402432870,ProductX,Lost
849624,ProductX,Sold
511844,ProductX,Lost
688610,ProductX,Lost
622870693,ProductX,Sold
851912,ProductX,Lost
22414202,ProductX,Lost
556753251,ProductX,Lost
485414,ProductX,Lost
620089294,ProductX,Sold
495450,ProductX,Lost
60037183,ProductX,Lost
175575351,ProductX,Lost
381902193,ProductX,Lost
685938976,ProductX,Sold
692050895,ProductX,Lost
530816023,ProductX,Sold
698478305,ProductX,Lost
530383,ProductX,Lost
574454,ProductX,Lost
508717117,ProductX,Lost
480348,ProductX,Lost
196764753,ProductX,Lost
548749,ProductX,Lost
654123914,ProductX,Lost
499492,ProductX,Lost
451309,ProductX,Lost
259226455,ProductX,Lost
215873958,ProductX,Lost
50927686,ProductX,Lost
725453,ProductX,Lost
759734,ProductX,Lost
573739105,ProductX,Lost
147318953,ProductX,Lost
673727,ProductX,Lost
513524092,ProductX,Lost
216106875,ProductX,Lost
210152450,ProductX,Lost
610728964,ProductX,Sold
488947,ProductX,Sold
616612,ProductX,Sold
450904340,ProductX,Lost
219087071,ProductX,Sold
398105789,ProductX,Lost
586943437,ProductX,Sold
678147002,ProductX,Lost
761319,ProductX,Lost
304896943,ProductX,Lost
504090,ProductX,Lost
550417,ProductX,Lost
608291062,ProductX,Lost
868683,ProductX,Lost
455250209,ProductX,Lost
544724562,ProductX,Sold
183045564,ProductX,Lost
673157,ProductX,Lost
300557788,ProductX,Sold
624834,ProductX,Lost
692881686,ProductX,Lost
451763,ProductX,Lost
154588386,ProductX,Lost
709864816,ProductX,Sold
441315492,ProductX,Sold
222543210,ProductX,Lost
675756003,ProductX,Sold
394494668,ProductX,Lost
625853281,ProductX,Sold
385120154,ProductX,Sold
499878,ProductX,Lost
107132676,ProductX,Lost
469254131,ProductX,Lost
523462366,ProductX,Sold
706487,ProductX,Lost
568205725,ProductX,Lost
772156,ProductX,Lost
631469706,ProductX,Sold
630419820,ProductX,Lost
284799835,ProductX,Lost
628472,ProductX,Lost
650119531,ProductX,Sold
630171488,ProductX,Sold
155023694,ProductX,Lost
807256,ProductX,Sold
488433,ProductX,Sold
650428429,ProductX,Lost
84636842,ProductX,Lost
683964566,ProductX,Sold
641218538,ProductX,Lost
154129349,ProductX,Lost
297255086,ProductX,Lost
843707,ProductX,Lost
506621546,ProductX,Sold
744834,ProductX,Lost
696909,ProductX,Lost
400855269,ProductX,Sold
675447292,ProductX,Lost
441134123,ProductX,Lost
616070493,ProductX,Lost
539473876,ProductX,Lost
419748297,ProductX,Lost
246487485,ProductX,Lost
508583525,ProductX,Lost
645594,ProductX,Lost
189692539,ProductX,Sold
432282,ProductX,Sold
416771908,ProductX,Lost
482137,ProductX,Lost
318193545,ProductX,Lost
54985486,ProductX,Lost
667869935,ProductX,Lost
558259559,ProductX,Lost
562127,ProductX,Lost
226976687,ProductX,Lost
684096745,ProductX,Sold
41145763,ProductX,Lost
662292036,ProductX,Lost
537182,ProductX,Lost
36481490,ProductX,Lost
421948692,ProductX,Lost
748549,ProductX,Lost
315328215,ProductX,Lost
567601,ProductX,Lost
517021725,ProductX,Lost
503017458,ProductX,Sold
234899894,ProductX,Lost
66544448,ProductX,Lost
624619882,ProductX,Lost
721166,ProductX,Lost
654623962,ProductX,Sold
763609,ProductX,Lost
508715901,ProductX,Lost
685017172,ProductX,Sold
644406588,ProductX,Lost
507868403,ProductX,Lost
681099,ProductX,Lost
693721790,ProductX,Lost
511690246,ProductX,Lost
535539774,ProductX,Sold
647736,ProductX,Lost
481710,ProductX,Lost
32504865,ProductX,Lost
396924360,ProductX,Lost
704021,ProductX,Lost
615882977,ProductX,Sold
637154,ProductX,Sold
571364533,ProductX,Sold
688324455,ProductX,Lost
625481350,ProductX,Sold
649044,ProductX,Lost
601314,ProductX,Lost
601992416,ProductX,Lost
802701,ProductX,Sold
358068171,ProductX,Lost
247169351,ProductX,Lost
641901,ProductX,Lost
646910,ProductX,Lost
733874,ProductX,Lost
542305023,ProductX,Lost
517103983,ProductX,Lost
596354666,ProductX,Lost
100468017,ProductX,Lost
626186213,ProductX,Lost
549397,ProductX,Lost
707154673,ProductX,Lost
615223284,ProductX,Lost
659375809,ProductX,Sold
588229,ProductX,Lost
523231965,ProductX,Lost
796395,ProductX,Sold
779106,ProductX,Lost
311523818,ProductX,Lost
616067789,ProductX,Lost
469050690,ProductX,Lost
567086007,ProductX,Lost
387312724,ProductX,Lost
575310,ProductX,Sold
580446825,ProductX,Sold
600456,ProductX,Lost
455481831,ProductX,Sold
683975475,ProductX,Lost
832094,ProductX,Lost
644785,ProductX,Lost
225710516,ProductX,Lost
572327280,ProductX,Lost
401698815,ProductX,Lost
477436743,ProductX,Lost
198836607,ProductX,Lost
343115089,ProductX,Lost
688977,ProductX,Lost
854768,ProductX,Sold
676788707,ProductX,Lost
705755317,ProductX,Lost
407189312,ProductX,Lost
170452240,ProductX,Sold
79984075,ProductX,Lost
502419876,ProductX,Lost
385975442,ProductX,Lost
801937,ProductX,Lost
346372937,ProductX,Lost
550193217,ProductX,Sold
275206928,ProductX,Lost
542514834,ProductX,Sold
595963,ProductX,Sold
614368129,ProductX,Lost
554719,ProductX,Lost
397081284,ProductX,Lost
604633378,ProductX,Lost
564881144,ProductX,Sold
487003930,ProductX,Lost
551660735,ProductX,Lost
168506372,ProductX,Lost
437604293,ProductX,Lost
224747419,ProductX,Sold
740314,ProductX,Sold
579225257,ProductX,Sold
19152461,ProductX,Lost
560509302,ProductX,Sold
685097,ProductX,Lost
786570,ProductX,Lost
634033757,ProductX,Lost
625474325,ProductX,Lost
160838938,ProductX,Lost
780827,ProductX,Sold
601138934,ProductX,Lost
596470634,ProductX,Lost
581001,ProductX,Lost
690681525,ProductX,Lost
661039202,ProductX,Lost
685537641,ProductX,Lost
687457159,ProductX,Sold
82302994,ProductX,Lost
570453526,ProductX,Lost
616566811,ProductX,Lost
552622672,ProductX,Sold
597447909,ProductX,Lost
408608371,ProductX,Lost
727802,ProductX,Lost
678495401,ProductX,Lost
331531885,ProductX,Lost
615307553,ProductX,Lost
453042990,ProductX,Lost
341728069,ProductX,Sold
554011617,ProductX,Lost
14853561,ProductX,Lost
605082,ProductX,Lost
510002218,ProductX,Lost
424438953,ProductX,Sold
760650,ProductX,Lost
393788899,ProductX,Sold
38343505,ProductX,Lost
359182001,ProductX,Lost
708799555,ProductX,Lost
670704556,ProductX,Lost
684216947,ProductX,Lost
437631879,ProductX,Lost
529984895,ProductX,Lost
650689204,ProductX,Lost
608322867,ProductX,Lost
627798163,ProductX,Sold
843351,ProductX,Lost
650612309,ProductX,Lost
515525985,ProductX,Lost
446567485,ProductX,Lost
221289153,ProductX,Lost
664807455,ProductX,Sold
54087741,ProductX,Lost
653168,ProductX,Lost
558484,ProductX,Lost
203222186,ProductX,Sold
453498,ProductX,Lost
669275613,ProductX,Lost
674828,ProductX,Lost
687215452,ProductX,Sold
139540735,ProductX,Lost
514539472,ProductX,Lost
648130828,ProductX,Lost
666195890,ProductX,Sold
541733732,ProductX,Lost
722047,ProductX,Lost
680559571,ProductX,Sold
567979475,ProductX,Lost
710536317,ProductX,Lost
704732754,ProductX,Lost
296009211,ProductX,Lost
607240,ProductX,Sold
419856043,ProductX,Lost
194244914,ProductX,Lost
615828586,ProductX,Lost
598905468,ProductX,Lost
755185,ProductX,Lost
493075780,ProductX,Lost
341107886,ProductX,Lost
593077903,ProductX,Lost
538545677,ProductX,Lost
319364461,ProductX,Lost
692854118,ProductX,Sold
595044,ProductX,Lost
327420714,ProductX,Sold
619986,ProductX,Lost
626175323,ProductX,Sold
596590151,ProductX,Sold
496420,ProductX,Lost
155180546,ProductX,Lost
442160007,ProductX,Lost
801049,ProductX,Lost
382896614,ProductX,Lost
708195151,ProductX,Sold
558234933,ProductX,Sold
546267864,ProductX,Sold
575945,ProductX,Lost
589502005,ProductX,Sold
297611661,ProductX,Sold
507747,ProductX,Lost
477280468,ProductX,Lost
564891641,ProductX,Lost
847530,ProductX,Lost
507560,ProductX,Lost
566762,ProductX,Lost
419257884,ProductX,Lost
685794,ProductX,Lost
575410503,ProductX,Lost
683223,ProductX,Lost
439785242,ProductX,Lost
631532244,ProductX,Sold
696625694,ProductX,Sold
569233223,ProductX,Sold
683751689,ProductX,Lost
216059265,ProductX,Lost
308551177,ProductX,Lost
556423,ProductX,Sold
101261630,ProductX,Sold
631734806,ProductX,Sold
533495,ProductX,Lost
631099551,ProductX,Sold
128472544,ProductX,Lost
847285,ProductX,Lost
375877896,ProductX,Sold
422203741,ProductX,Lost
565011533,ProductX,Sold
562014,ProductX,Lost
718818,ProductX,Lost
265755328,ProductX,Lost
490172940,ProductX,Lost
650518587,ProductX,Sold
519117122,ProductX,Sold
630263128,ProductX,Lost
535338392,ProductX,Lost
784491,ProductX,Lost
306990708,ProductX,Lost
705697806,ProductX,Lost
324488268,ProductX,Lost
689733599,ProductX,Lost
705649995,ProductX,Lost
699820,ProductX,Lost
760083,ProductX,Sold
562036106,ProductX,Lost
443437,ProductX,Lost
626382,ProductX,Lost
868621,ProductX,Sold
245697079,ProductX,Sold
518126984,ProductX,Lost
772846,ProductX,Lost
382725893,ProductX,Lost
560015448,ProductX,Lost
500116323,ProductX,Lost
162437524,ProductX,Lost
372613240,ProductX,Lost
700600559,ProductX,Sold
224111501,ProductX,Lost
538591814,ProductX,Sold
816931,ProductX,Sold
169737798,ProductX,Lost
515886,ProductX,Lost
641440,ProductX,Lost
475495560,ProductX,Lost
645665076,ProductX,Lost
673775232,ProductX,Sold
542399964,ProductX,Sold
650278020,ProductX,Sold
778363,ProductX,Lost
622202,ProductX,Lost
642095810,ProductX,Lost
511531,ProductX,Lost
488126281,ProductX,Sold
650525557,ProductX,Sold
748464,ProductX,Lost
603460,ProductX,Lost
468737174,ProductX,Lost
452563621,ProductX,Lost
162931195,ProductX,Lost
434360,ProductX,Lost
265833696,ProductX,Sold
685970503,ProductX,Sold
86812060,ProductX,Lost
521573205,ProductX,Lost
602925,ProductX,Lost
611039698,ProductX,Lost
369621489,ProductX,Lost
650006,ProductX,Lost
273950780,ProductX,Sold
273177147,ProductX,Lost
250235275,ProductX,Lost
306520544,ProductX,Lost
621239789,ProductX,Sold
681799228,ProductX,Lost
647472164,ProductX,Lost
592776402,ProductX,Lost
364793963,ProductX,Lost
641889,ProductX,Lost
841505,ProductX,Lost
725066,ProductX,Lost
675416075,ProductX,Lost
638602165,ProductX,Lost
771333,ProductX,Lost
468030,ProductX,Lost
557923412,ProductX,Lost
651952460,ProductX,Lost
644376,ProductX,Lost
591571408,ProductX,Lost
629620,ProductX,Lost
139621545,ProductX,Sold
454171,ProductX,Lost
607248,ProductX,Lost
725056,ProductX,Lost
219155983,ProductX,Lost
507119,ProductX,Lost
123670781,ProductX,Lost
157294701,ProductX,Sold
581149,ProductX,Lost
682507795,ProductX,Sold
627040573,ProductX,Lost
650357689,ProductX,Lost
415939004,ProductX,Lost
722056,ProductX,Lost
453506,ProductX,Lost
25361467,ProductX,Lost
398018701,ProductX,Lost
702242145,ProductX,Sold
519868,ProductX,Lost
426315197,ProductX,Lost
527457,ProductX,Lost
724648,ProductX,Lost
625647257,ProductX,Lost
699417,ProductX,Lost
592170292,ProductX,Sold
444116728,ProductX,Lost
748544,ProductX,Lost
550658445,ProductX,Lost
577271,ProductX,Lost
421878856,ProductX,Lost
792331,ProductX,Lost
700673857,ProductX,Lost
635927426,ProductX,Lost
661737874,ProductX,Lost
473456701,ProductX,Lost
369155611,ProductX,Lost
681689333,ProductX,Lost
691628,ProductX,Lost
722463,ProductX,Lost
663713940,ProductX,Lost
667880,ProductX,Sold
10784850,ProductX,Sold
844679,ProductX,Lost
628704,ProductX,Lost
564092,ProductX,Lost
240178483,ProductX,Lost
438384,ProductX,Lost
669246282,ProductX,Lost
524183,ProductX,Lost
365868198,ProductX,Lost
640963057,ProductX,Lost
308609750,ProductX,Lost
666397231,ProductX,Lost
650279615,ProductX,Sold
625687838,ProductX,Lost
676105659,ProductX,Sold
415268744,ProductX,Lost
795027,ProductX,Lost
199127866,ProductX,Lost
635273619,ProductX,Lost
144289955,ProductX,Lost
507814817,ProductX,Sold
572645141,ProductX,Lost
433385252,ProductX,Lost
563742,ProductX,Lost
272987385,ProductX,Lost
654132188,ProductX,Lost
557920939,ProductX,Lost
195849052,ProductX,Lost
509379,ProductX,Lost
627144638,ProductX,Sold
493917694,ProductX,Sold
564929084,ProductX,Lost
449318,ProductX,Lost
362923524,ProductX,Lost
666313326,ProductX,Lost
707313664,ProductX,Lost
560378662,ProductX,Lost
657368409,ProductX,Lost
725519,ProductX,Lost
700629807,ProductX,Sold
685935699,ProductX,Sold
31874416,ProductX,Sold
564520,ProductX,Lost
568660271,ProductX,Lost
469506,ProductX,Lost
72502882,ProductX,Lost
712418,ProductX,Lost
991905,ProductX,Lost
143494741,ProductX,Sold
241741489,ProductX,Lost
56157365,ProductX,Sold
573255092,ProductX,Lost
455357,ProductX,Lost
59582335,ProductX,Lost
568629201,ProductX,Lost
608997208,ProductX,Lost
520622,ProductX,Lost
580563255,ProductX,Lost
821500,ProductX,Lost
598418657,ProductX,Lost
594264848,ProductX,Lost
277040824,ProductX,Lost
701068135,ProductX,Sold
567773116,ProductX,Lost
276851897,ProductX,Sold
416567563,ProductX,Lost
612719181,ProductX,Sold
675285,ProductX,Lost
545498,ProductX,Lost
273591050,ProductX,Lost
331796217,ProductX,Lost
669297610,ProductX,Sold
650380177,ProductX,Lost
273118200,ProductX,Lost
654109,ProductX,Lost
650216622,ProductX,Sold
390065775,ProductX,Lost
684963605,ProductX,Sold
155200906,ProductX,Lost
437481,ProductX,Lost
684864187,ProductX,Lost
104046209,ProductX,Sold
537872231,ProductX,Lost
663482596,ProductX,Lost
426501548,ProductX,Lost
650318344,ProductX,Lost
594238222,ProductX,Lost
495093,ProductX,Lost
608273,ProductX,Sold
576932283,ProductX,Sold
311820462,ProductX,Lost
492665721,ProductX,Lost
703821235,ProductX,Sold
602212,ProductX,Lost
707346,ProductX,Sold
737964,ProductX,Lost
509984680,ProductX,Lost
80153529,ProductX,Lost
639947501,ProductX,Lost
499647,ProductX,Lost
508994375,ProductX,Sold
659018610,ProductX,Lost
236968125,ProductX,Lost
603118267,ProductX,Lost
342498699,ProductX,Lost
537386746,ProductX,Lost
683759719,ProductX,Lost
358797788,ProductX,Lost
334099947,ProductX,Lost
693462117,ProductX,Lost
225710513,ProductX,Lost
217389043,ProductX,Lost
180183481,ProductX,Lost
606144568,ProductX,Lost
662457665,ProductX,Lost
846353,ProductX,Lost
772628,ProductX,Lost
193506932,ProductX,Lost
659724954,ProductX,Sold
778890,ProductX,Lost
707414537,ProductX,Sold
294221719,ProductX,Lost
766525,ProductX,Lost
767795,ProductX,Lost
797629,ProductX,Lost
47415700,ProductX,Lost
623451,ProductX,Lost
413608704,ProductX,Lost
543984,ProductX,Lost
702635641,ProductX,Lost
645581828,ProductX,Lost
581587,ProductX,Lost
356128068,ProductX,Lost
670883822,ProductX,Lost
586578,ProductX,Lost
598943157,ProductX,Lost
616161338,ProductX,Lost
594307086,ProductX,Sold
847576,ProductX,Lost
550387591,ProductX,Sold
615115373,ProductX,Lost
453041266,ProductX,Sold
847680,ProductX,Lost
162213393,ProductX,Lost
573210918,ProductX,Lost
369702476,ProductX,Lost
253143156,ProductX,Lost
458469,ProductX,Lost
311661008,ProductX,Lost
535099442,ProductX,Lost
106805908,ProductX,Lost
607522444,ProductX,Lost
198392061,ProductX,Lost
246389651,ProductX,Lost
594353925,ProductX,Lost
493956,ProductX,Lost
607678,ProductX,Sold
228883939,ProductX,Lost
204914347,ProductX,Lost
692087629,ProductX,Lost
440612,ProductX,Lost
337302439,ProductX,Lost
689454714,ProductX,Lost
273867503,ProductX,Lost
742816,ProductX,Sold
713218,ProductX,Lost
279125411,ProductX,Sold
558121013,ProductX,Sold
619991,ProductX,Lost
352811827,ProductX,Sold
599672678,ProductX,Lost
611662168,ProductX,Sold
557630,ProductX,Lost
285846473,ProductX,Lost
644252474,ProductX,Lost
640512,ProductX,Lost
582240614,ProductX,Lost
65790435,ProductX,Lost
814175,ProductX,Sold
502142,ProductX,Lost
575644870,ProductX,Sold
675377376,ProductX,Lost
645391234,ProductX,Sold
614466962,ProductX,Sold
58432674,ProductX,Lost
663718525,ProductX,Sold
270850945,ProductX,Lost
761296,ProductX,Lost
625516187,ProductX,Sold
370075835,ProductX,Lost
458751480,ProductX,Lost
657576733,ProductX,Lost
722562,ProductX,Lost
248688272,ProductX,Sold
384272061,ProductX,Lost
448708369,ProductX,Sold
218214041,ProductX,Lost
628755424,ProductX,Lost
868726,ProductX,Lost
341963981,ProductX,Lost
706068,ProductX,Lost
111535182,ProductX,Sold
571687868,ProductX,Lost
618176169,ProductX,Sold
671893,ProductX,Sold
491104393,ProductX,Lost
640989527,ProductX,Lost
616823744,ProductX,Lost
193458831,ProductX,Sold
664320958,ProductX,Lost
267187522,ProductX,Lost
497083448,ProductX,Sold
388440283,ProductX,Lost
795188,ProductX,Lost
848681,ProductX,Lost
507553,ProductX,Lost
594639,ProductX,Lost
50878224,ProductX,Lost
302225319,ProductX,Lost
200816371,ProductX,Lost
710310,ProductX,Lost
362752416,ProductX,Sold
97229397,ProductX,Lost
452632,ProductX,Lost
760466,ProductX,Lost
596318819,ProductX,Lost
523655954,ProductX,Lost
443308,ProductX,Lost
107209776,ProductX,Lost
559351,ProductX,Lost
528009495,ProductX,Sold
603658444,ProductX,Lost
636451890,ProductX,Lost
364627858,ProductX,Lost
362723479,ProductX,Lost
705852550,ProductX,Sold
393781737,ProductX,Lost
497598880,ProductX,Sold
612698,ProductX,Lost
460020159,ProductX,Lost
550396,ProductX,Lost
462302629,ProductX,Lost
213942742,ProductX,Lost
621078467,ProductX,Lost
677996245,ProductX,Lost
93268980,ProductX,Lost
622874049,ProductX,Sold
676051193,ProductX,Sold
770278,ProductX,Lost
615673390,ProductX,Sold
422165537,ProductX,Lost
374669081,ProductX,Sold
670008164,ProductX,Lost
616722381,ProductX,Lost
293658805,ProductX,Lost
394668094,ProductX,Lost
195781256,ProductX,Lost
676996844,ProductX,Sold
351631429,ProductX,Lost
723783,ProductX,Lost
628748290,ProductX,Lost
468706488,ProductX,Sold
733823,ProductX,Lost
619216500,ProductX,Lost
613571,ProductX,Lost
807157,ProductX,Lost
645821435,ProductX,Lost
44237643,ProductX,Lost
611425820,ProductX,Lost
322406108,ProductX,Lost
71361745,ProductX,Sold
277165721,ProductX,Lost
674336374,ProductX,Lost
394788755,ProductX,Lost
307370726,ProductX,Lost
585511030,ProductX,Lost
53344803,ProductX,Lost
525545,ProductX,Lost
659366,ProductX,Lost
663096,ProductX,Lost
649978453,ProductX,Lost
773365,ProductX,Lost
591462,ProductX,Lost
4027867,ProductX,Lost
650278212,ProductX,Sold
384984172,ProductX,Lost
559610,ProductX,Lost
98209303,ProductX,Lost
824108,ProductX,Lost
507200670,ProductX,Lost
343204626,ProductX,Lost
614323887,ProductX,Lost
441501344,ProductX,Lost
144734209,ProductX,Lost
628483172,ProductX,Sold
461023488,ProductX,Sold
633494561,ProductX,Sold
701282794,ProductX,Lost
547882,ProductX,Lost
575732,ProductX,Lost
171198519,ProductX,Lost
675931259,ProductX,Lost
182692934,ProductX,Sold
267090667,ProductX,Lost
596648978,ProductX,Lost
625497864,ProductX,Sold
705753944,ProductX,Sold
459471925,ProductX,Lost
711419296,ProductX,Lost
682653536,ProductX,Sold
92525590,ProductX,Lost
622437571,ProductX,Sold
218267769,ProductX,Lost
426751663,ProductX,Lost
708088299,ProductX,Sold
712838,ProductX,Lost
546906031,ProductX,Lost
222346557,ProductX,Lost
282045089,ProductX,Lost
479542,ProductX,Lost
633296306,ProductX,Sold
595868309,ProductX,Sold
455210658,ProductX,Lost
567790772,ProductX,Lost
357964816,ProductX,Sold
60419725,ProductX,Lost
44617787,ProductX,Sold
48168238,ProductX,Lost
475570,ProductX,Sold
264129474,ProductX,Lost
57155262,ProductX,Lost
500342,ProductX,Lost
65901037,ProductX,Lost
422733319,ProductX,Lost
667083334,ProductX,Lost
768894,ProductX,Lost
233323145,ProductX,Lost
663569607,ProductX,Lost
596749815,ProductX,Lost
326567919,ProductX,Lost
423023497,ProductX,Lost
455061293,ProductX,Lost
393115138,ProductX,Sold
507645352,ProductX,Lost
441926915,ProductX,Lost
689226,ProductX,Lost
513690698,ProductX,Lost
214105253,ProductX,Lost
666334867,ProductX,Sold
407739033,ProductX,Lost
814376,ProductX,Sold
641657,ProductX,Lost
595857779,ProductX,Lost
629283760,ProductX,Lost
337833941,ProductX,Lost
650278039,ProductX,Sold
561166388,ProductX,Lost
105917503,ProductX,Lost
676141401,ProductX,Lost
374782770,ProductX,Sold
533891,ProductX,Lost
625745112,ProductX,Sold
596760,ProductX,Sold
50062553,ProductX,Lost
485969,ProductX,Lost
399277996,ProductX,Lost
622776403,ProductX,Lost
656506714,ProductX,Lost
497434347,ProductX,Lost
486281666,ProductX,Sold
509973423,ProductX,Lost
449385,ProductX,Lost
233005619,ProductX,Lost
676846944,ProductX,Lost
753623,ProductX,Lost
696817677,ProductX,Sold
189766120,ProductX,Lost
112835914,ProductX,Lost
846197,ProductX,Lost
650524157,ProductX,Lost
353558031,ProductX,Lost
689991,ProductX,Lost
185592976,ProductX,Lost
548410028,ProductX,Lost
651224,ProductX,Lost
434758640,ProductX,Lost
578494876,ProductX,Lost
539938613,ProductX,Lost
478291,ProductX,Lost
718987,ProductX,Lost
650278249,ProductX,Lost
152861498,ProductX,Lost
484761533,ProductX,Lost
562318951,ProductX,Lost
504067349,ProductX,Lost
620061436,ProductX,Sold
599903899,ProductX,Lost
171333268,ProductX,Lost
264025082,ProductX,Lost
262017046,ProductX,Lost
439443,ProductX,Lost
547151721,ProductX,Sold
701966,ProductX,Sold
708168870,ProductX,Lost
506978814,ProductX,Sold
703449489,ProductX,Sold
344703527,ProductX,Lost
622428844,ProductX,Sold
183096992,ProductX,Lost
545937,ProductX,Lost
568139217,ProductX,Lost
812300,ProductX,Lost
624091150,ProductX,Lost
593361,ProductX,Lost
481345989,ProductX,Lost
529068,ProductX,Lost
133320944,ProductX,Lost
366082453,ProductX,Lost
137646288,ProductX,Lost
691554,ProductX,Sold
622480846,ProductX,Sold
650033161,ProductX,Sold
827089,ProductX,Sold
418354608,ProductX,Lost
733160,ProductX,Lost
293189966,ProductX,Lost
477049099,ProductX,Lost
46408831,ProductX,Lost
701568,ProductX,Lost
620442471,ProductX,Lost
771024,ProductX,Sold
558511,ProductX,Lost
501537699,ProductX,Lost
585538793,ProductX,Sold
566826393,ProductX,Sold
493797491,ProductX,Lost
533916422,ProductX,Lost
287442422,ProductX,Lost
499046,ProductX,Sold
435646477,ProductX,Lost
565018,ProductX,Sold
701212006,ProductX,Lost
50110974,ProductX,Lost
678385459,ProductX,Sold
654671244,ProductX,Sold
416351262,ProductX,Lost
100993599,ProductX,Lost
647095473,ProductX,Lost
632574620,ProductX,Sold
209992958,ProductX,Sold
432930367,ProductX,Lost
625466453,ProductX,Sold
279766982,ProductX,Lost
274008389,ProductX,Lost
650628126,ProductX,Lost
149653704,ProductX,Lost
576020178,ProductX,Lost
743622,ProductX,Sold
197558281,ProductX,Lost
564192,ProductX,Lost
670372086,ProductX,Lost
